cgm628-0093-0016	images/cgm628-0093-0016.png	vil meschen von werden in den guten laid daz got hat edem verwort	cgm628	train
cgm628-0093-0017	images/cgm628-0093-0017.png	mer zeucht das gotleich lieb · · · vil grob sucht zuvergeben wel	cgm628	val
cgm628-0093-0018	images/cgm628-0093-0018.png	wu maine den lust fur got die mattit winet in den dal	cgm628	train
cgm628-0093-0019	images/cgm628-0093-0019.png	in das sy manch vnz got sey der lobetig grotes guns hab all	cgm628	train
cgm628-0093-0020	images/cgm628-0093-0020.png	daz ist er lustigkait wan ver gieng auch der fleiss kinder sucht der deln zu werden mit	cgm628	train
cgm628-0093-0021	images/cgm628-0093-0021.png	manier diner alz es kom aus	cgm628	train
cgm628-0093-0022	images/cgm628-0093-0022.png	gottelicher lieb das als maman darvs folgt das er got alle	cgm628	train
cgm628-0093-0023	images/cgm628-0093-0023.png	zwual hat pracht das dw	cgm628	val
cgm628-0093-0024	images/cgm628-0093-0024.png	geniigt vn der gnaden dar gotes dreyse also von ynnen	cgm628	train
cgm628-0093-0025	images/cgm628-0093-0025.png	man wänet von kumbt etwa	cgm628	train
cgm628-0093-0026	images/cgm628-0093-0026.png	narung oder vo forechtn der helle	cgm628	val
cgm628-0093-0027	images/cgm628-0093-0027.png	von begertia salicz vn sem ty des lymb tag vn de heilt	cgm628	train
cgm628-0093-0028	images/cgm628-0093-0028.png	wan an in nymmer mehs kom	cgm628	train
cgm628-0108-0003	images/cgm628-0108-0003.png	klain von nichtemirt daz got nit enist Als her danit sprach bringen sein gemut pe do hochn verr vber allez genigen	cgm628	train
cgm628-0108-0004	images/cgm628-0108-0004.png	hyser ane fisch get auff zw den con wuvin sem felcz vnallen	cgm628	train
cgm628-0108-0005	images/cgm628-0108-0005.png	hochn hertzn za vbriger er höchst wan den menschn creaturn in dy höch der vber weinleichn gothait des	cgm628	train
cgm628-0108-0006	images/cgm628-0108-0006.png	anwart got vnd die hortt nach gros weistin empfand am fleisch	cgm628	train
cgm628-0108-0007	images/cgm628-0108-0007.png	von kam aing bock vnd er am iuge fraw vu[d] er es Hmm, let me look more carefully at this line. von kam aing bock vnd er am iuge fraw vnd er es	cgm628	train
cgm628-0108-0008	images/cgm628-0108-0008.png	gott alber wellyn mesche dy	cgm628	train
cgm628-0108-0009	images/cgm628-0108-0009.png	got sein gemut so hoch auf	cgm628	val
cgm628-0108-0010	images/cgm628-0108-0010.png	in kraft der wirdigkait gottes	cgm628	train
cgm628-0108-0011	images/cgm628-0108-0011.png	das vnder got ist von allez durch all tzuget mit lebn giez	cgm628	train
cgm628-0108-0012	images/cgm628-0108-0012.png	daz geschaffen ist daz ist allez amaussprechnleich vnder got alz ain lautter nicht ge	cgm628	train
cgm628-0108-0013	images/cgm628-0108-0013.png	gen aine valtn vest in der	cgm628	train
cgm628-0108-0014	images/cgm628-0108-0014.png	engst vnd geist vnd alles sein selbs vn aller creaturn	cgm628	train
cgm628-0108-0015	images/cgm628-0108-0015.png	bochsam daz edel vber wefen · gothait · desgeleichen empfan	cgm628	val
cgm628-0108-0016	images/cgm628-0108-0016.png	leich wesen zeucht dz meśchin am junge fraw dy in der ee was	cgm628	train
cgm628-0108-0017	images/cgm628-0108-0017.png	genug als hoch vber sich mit gotleich lieb vn mist danck der senne swancz sich ano mals in so hoch vn in dem	cgm628	val
cgm628-0108-0018	images/cgm628-0108-0018.png	manklait vn amit lob vn flie wart ir ir avan gemut vn	cgm628	train
cgm628-0108-0019	images/cgm628-0108-0019.png	get altz hoch vn vert vber sich deckt vn gegogn vn sach sich das in entwachst alles lob in ainer warlichn klarhai	cgm628	train
cgm628-0108-0020	images/cgm628-0108-0020.png	Wan aller caturn crutzin von hostin zuhost was an ende	cgm628	train
cgm628-0108-0021	images/cgm628-0108-0021.png	vm in ainer endlosn leng ein prait vn tieffan grunt.	cgm628	train
cgm628-0108-0022	images/cgm628-0108-0022.png	all tugest mit tebinaremain kinder als wol gehort habe	cgm628	train
cgm628-0108-0023	images/cgm628-0108-0023.png	Con darczu so vberdwuort k als kumbt man aw do wort	cgm628	train
cgm628-0108-0024	images/cgm628-0108-0024.png	dam all truret zuogeleitten kind paulo das in beweisset	cgm628	train
cgm628-0108-0025	images/cgm628-0108-0025.png	weib alz vo vil tolman hola di hortt du prait vn du lengt	cgm628	train
cgm628-0108-0026	images/cgm628-0108-0026.png	am gross fewr wirt vnd ein tieffe gotes alz verr es dan	cgm628	train
cgm628-0108-0027	images/cgm628-0108-0027.png	auff vber dy koln vn dy koch ist kinder dy messin dy her	cgm628	train
cgm628-0108-0028	images/cgm628-0108-0028.png	gedinctnis con inpulirung dem adel tugent daz ist rechtne ere	cgm628	train
cgm628-0108-0029	images/cgm628-0108-0029.png	indristif vn obristen trebsten lastnbart lediktait von	cgm628	train
cgm628-0108-0030	images/cgm628-0108-0030.png	ein vbertreffet weisz durch annemlitkeit vn dy klaidet	cgm628	train
cgm628-0118-0005	images/cgm628-0118-0005.png	sol er ambt tun dy aine kumen vnfrid liebs kind west du wals	cgm628	train
cgm628-0118-0006	images/cgm628-0118-0006.png	or psalm lesen vnd daz kumbt tun mit do wart es gut dein	cgm628	train
cgm628-0118-0007	images/cgm628-0118-0007.png	augustin sprachs Got ist am	cgm628	train
cgm628-0118-0008	images/cgm628-0118-0008.png	anformung gotleichs anplickz also du geileichs vn vorecht	cgm628	train
cgm628-0118-0009	images/cgm628-0118-0009.png	ewefi vnd wurcket doch alle soltest tun vnd got lauttleich	cgm628	train
cgm628-0118-0010	images/cgm628-0118-0010.png	mp in ampelitkeit von yde allain mainest von gut mach	cgm628	train
cgm628-0118-0012	images/cgm628-0118-0012.png	tert werck so klein noch kunst=	cgm628	train
cgm628-0118-0013	images/cgm628-0118-0013.png	kam so fru͗nos do com alles das gein co͗llen lust noch kost eins kardung	cgm628	train
cgm628-0118-0014	images/cgm628-0118-0014.png	vnd geschicht das allein dy	cgm628	val
cgm628-0118-0015	images/cgm628-0118-0015.png	reich frund vnd vil vor ein ens gotes con geschit man do	cgm628	train
cgm628-0118-0016	images/cgm628-0118-0016.png	gefelschafft seine mauschen gwerck allam got so war es o	cgm628	train
cgm628-0118-0017	images/cgm628-0118-0017.png	wol gnugtkeich das ymm	cgm628	train
cgm628-0118-0018	images/cgm628-0118-0018.png	straff od ersetzung dar ein viel	cgm628	train
cgm628-0118-0019	images/cgm628-0118-0019.png	gendo vno vnser acz welcz von solt sich villeicht ain geist	cgm628	val
cgm628-0118-0021	images/cgm628-0118-0021.png	sten zwang er mus got grosz	cgm628	val
cgm628-0118-0022	images/cgm628-0118-0022.png	des en antwurt da vid geen als da gescriben ist daz man daz tuo vm sagt das	cgm628	train
cgm628-0118-0023	images/cgm628-0118-0023.png	be in prussut wan man wol	cgm628	train
cgm628-0118-0024	images/cgm628-0118-0024.png	ovnt gebn vo seiner maist	cgm628	train
cgm628-0118-0025	images/cgm628-0118-0025.png	schaffe da sol vnd mus ein	cgm628	train
cgm628-0118-0026	images/cgm628-0118-0026.png	negleich widergeben das er laut manig mos voch	cgm628	train
cgm628-0118-0027	images/cgm628-0118-0027.png	von got emphangen hat als	cgm628	train
cgm628-0118-0028	images/cgm628-0118-0028.png	er es vmag fur aime andy	cgm628	train
cgm628-0118-0029	images/cgm628-0118-0029.png	kenne oder bekant werden	cgm628	val
cgm628-0118-0030	images/cgm628-0118-0030.png	geklaget wirt von ain yest	cgm628	train
cgm628-0118-0031	images/cgm628-0118-0031.png	das es ein hinder von es im doch vo got ist gegeben vnd	cgm628	train
cgm628-0118-0032	images/cgm628-0118-0032.png	got gibt nymat nichtz zw hindernuß wo vokunfft	cgm628	train
cgm628-0118-0033	images/cgm628-0118-0033.png	dan das straffen in dy costienng seyd es vo gottes gaist kumbt tigkait der mensch sol gut	cgm628	train
cgm628-0118-0034	images/cgm628-0118-0034.png	mus worung eins von geton	cgm628	train
cgm628-0146-0004	images/cgm628-0146-0004.png	wan der mensch enphindet oft	cgm628	train
cgm628-0146-0005	images/cgm628-0146-0005.png	in gemacht vnd wie daz er sichs selber mit erkennt dauch von darnach dy in aller liebst warn do musten auch an	cgm628	val
cgm628-0146-0006	images/cgm628-0146-0006.png	dewet er eyn wol gewar wirt maustn leyden vnd darub abe	cgm628	train
cgm628-0146-0007	images/cgm628-0146-0007.png	sein freunt beleibt so es im wol	cgm628	train
cgm628-0146-0008	images/cgm628-0146-0008.png	get gnad brit ist daz das leben ewinkigt dy ewign seligkait	cgm628	train
cgm628-0146-0010	images/cgm628-0146-0010.png	am pfeffer alles trostes vnd erwern mag vnd sunderlich	cgm628	val
cgm628-0146-0011	images/cgm628-0146-0011.png	her ab daz er leydn mocht auch	cgm628	train
cgm628-0146-0012	images/cgm628-0146-0012.png	wurt der mesch gedrengt von ab doch darauff daz by lich	cgm628	val
cgm628-0146-0013	images/cgm628-0146-0013.png	gefamlet gis im felber fo er kelber bestan in dem leben	cgm628	train
cgm628-0146-0014	images/cgm628-0146-0014.png	on leren ist got daz in leyn mit gewalty on da val vbn	cgm628	train
cgm628-0146-0015	images/cgm628-0146-0015.png	also grossen mutz pringt ewar es gein hart schemend dina	cgm628	train
cgm628-0146-0016	images/cgm628-0146-0016.png	das ist durch daz wir als	cgm628	train
cgm628-0146-0017	images/cgm628-0146-0017.png	wung lieb haby zu got vn zerstewt wirt als vil furt	cgm628	train
cgm628-0146-0018	images/cgm628-0146-0018.png	als ob er der lieb zu vnd furt vil vasten vn vil wasser	cgm628	train
cgm628-0146-0019	images/cgm628-0146-0019.png	selb vn das wir als seltz erachten vnd empfinden das windis	cgm628	train
cgm628-0146-0020	images/cgm628-0146-0020.png	loven conftes herrn jhu xpi melbleich lob gern auff	cgm628	train
cgm628-0146-0021	images/cgm628-0146-0021.png	jm auch denhamlerchyn em welt da sy elbs wenet als	cgm628	train
cgm628-0146-0022	images/cgm628-0146-0022.png	gang dem got also freunt lichen tut zu den menshen wert zu sein vnd dy leibt gewinnet auch der teufel gar	cgm628	train
cgm628-0146-0023	images/cgm628-0146-0023.png	in dem leyden wan er trat fer mit valschen gesichten da	cgm628	val
cgm628-0146-0024	images/cgm628-0146-0024.png	tail dy wider richtet aber kunigen vmb daz daz sy am	cgm628	train
cgm628-0146-0025	images/cgm628-0146-0025.png	das liecht lustigleich der herter lebn fuirn dan ander	cgm628	train
cgm628-0146-0026	images/cgm628-0146-0026.png	ontur also du bedarfft mit als vil leuch was hastu als levt so getrewe sy in auch selber pass vnd lano so habin	cgm628	train
cgm628-0146-0027	images/cgm628-0146-0027.png	costels getan oder du mochtest sigil hindess von auch da	cgm628	train
cgm628-0146-0028	images/cgm628-0146-0028.png	sich verderbn Vn wan man per vil compan vn jenger	cgm628	train
cgm628-0146-0029	images/cgm628-0146-0029.png	in icht sprecht daz sy mir gy hertikeit an ir selber vnd	cgm628	train
cgm628-0146-0030	images/cgm628-0146-0030.png	etteich lewt sind auch dy gar leichtikleichen vrtailn klaine	cgm628	train
cgm628-0146-0031	images/cgm628-0146-0031.png	danr got recht du leide wellen gepresen an ewig lewn	cgm628	train
cgm628-0146-0032	images/cgm628-0146-0032.png	durch aine schnodn pfennig	cgm628	train
cgm628-0232-0004	images/cgm628-0232-0004.png	des reichs scepter halten fn der kayserlichs geschlacht mit	cgm628	train
cgm628-0232-0005	images/cgm628-0232-0005.png	frin stan durch den leib der	cgm628	train
cgm628-0232-0006	images/cgm628-0232-0006.png	in daz kunftig ertail in ordnung dyser welt dose allsabt werden geeret vn angevuͤ	cgm628	train
cgm628-0232-0009	images/cgm628-0232-0009.png	den gfor geredt hat vn hat in erzaygt sein haimleichkait	cgm628	train
cgm628-0232-0010	images/cgm628-0232-0010.png	daz sy mochtn erkenen vnd verkinden kunfftig sach ge- vnder gesegt alz dy geschrifft beweibt vn habn sy ain gar	cgm628	train
cgm628-0232-0012	images/cgm628-0232-0012.png	leuchtite mit dem heyligen geist itleicher mugt vasten wie	cgm628	train
cgm628-0232-0013	images/cgm628-0232-0013.png	geist also dz volks fursten gross on wurdig dyser aller	cgm628	train
cgm628-0232-0014	images/cgm628-0232-0014.png	ettleich in muter leib ettleich heyligister gegenwurtig tag in der kinthait oder in der sy mit alle den dy noch ver	cgm628	train
cgm628-0232-0015	images/cgm628-0232-0015.png	iuget etterich im alter got gangen sein an ende ge ersambt Wait, let me re-examine this more carefully. iuget etleich im alter got gangen sein an ende ge ersambt	cgm628	train
cgm628-0232-0016	images/cgm628-0232-0016.png	bekant vnd geheyligt sein worde erfunde wan se ein du aber ker vmw vnd gw den ob die kristenleich tauff vn d	cgm628	train
cgm628-0232-0018	images/cgm628-0232-0018.png	ey hochsten in der andacht. gefegt vnd geraynigt durch	cgm628	train
cgm628-0232-0019	images/cgm628-0232-0019.png	kunstreich in sinen hochsten z dy genad des heyligen geystes	cgm628	train
cgm628-0232-0020	images/cgm628-0232-0020.png	der alten hewntschafft der awgen	cgm628	train
cgm628-0232-0021	images/cgm628-0232-0021.png	betrachtung vnerschrocken zw wol salut find dy aym Om	cgm628	val
cgm628-0232-0022	images/cgm628-0232-0022.png	sterbn ob fliegen so wutreich leib komed habn verdient zw	cgm628	train
cgm628-0232-0023	images/cgm628-0232-0023.png	by tetn den tempel tawber sy lecten in den plawn gesichte	cgm628	train
cgm628-0232-0024	images/cgm628-0232-0024.png	slissen in den himel daz ez nit johannes der tauffer dy ersten	cgm628	train
cgm628-0232-0026	images/cgm628-0232-0026.png	wamen der volks sind vond verkundet im anfang der nachn ir vnrecht darzu habn predig vn tauffe der erkant	cgm628	train
cgm628-0232-0027	images/cgm628-0232-0027.png	so du wunderzaichen getan ob halten der meschn krankhait	cgm628	train
cgm628-0232-0028	images/cgm628-0232-0028.png	dy erquken dy leib der toten seine iongern Aber vnder	cgm628	train
cgm628-0254-0002	images/cgm628-0254-0002.png	dy geschrifft habt ablassen kait kome vnd mugen euch	cgm628	train
cgm628-0254-0003	images/cgm628-0254-0003.png	mit mer studirn noch predigen ab valln vn erwos in volkomig	cgm628	train
cgm628-0254-0004	images/cgm628-0254-0004.png	vn sult euch nu gar flechte lobn damit kome wen dan	cgm628	train
cgm628-0254-0005	images/cgm628-0254-0005.png	gegen ewrn peicht fine vnd dy zeit kumbt alz sy dan got tochtern halten vnd wen sy a wol waiss so hat euch got lieb	cgm628	train
cgm628-0254-0008	images/cgm628-0254-0008.png	mit in habn noch kam rade mer gebn von hullt sprechen ich aber wisste se das dyse vnd de	cgm628	train
cgm628-0254-0010	images/cgm628-0254-0010.png	kan mir gebn wen ich das	cgm628	train
cgm628-0254-0011	images/cgm628-0254-0011.png	fern so wil ich euch langern tgleichn auffgebn vñ main	cgm628	train
cgm628-0254-0012	images/cgm628-0254-0012.png	kerung vn natri Oprechen fr	cgm628	train
cgm628-0254-0013	images/cgm628-0254-0013.png	kan wen ir mer wellot ams geben was ir wider wollent haben fur pfennicher	cgm628	val
cgm628-0254-0014	images/cgm628-0254-0014.png	gins bo sprecht ich wolt mit	cgm628	train
cgm628-0254-0015	images/cgm628-0254-0015.png	warhaitt daz ich mussig war seye ob sey in der geschrifft oder	cgm628	train
cgm628-0254-0016	images/cgm628-0254-0016.png	da sprach der maister lieber sun sol ich das tun so hab ich	cgm628	train
cgm628-0254-0017	images/cgm628-0254-0017.png	doch nichtz mer zu tun was sol ich tun do sprach der gut	cgm628	val
cgm628-0254-0018	images/cgm628-0254-0018.png	man lieber herr hillt mir gwr besessen habt daz muͤst ir	cgm628	train
cgm628-0254-0019	images/cgm628-0254-0019.png	zell gen vnd sult ewr zeit lehn alles ablassn vn vnnuglicheit	cgm628	train
cgm628-0254-0020	images/cgm628-0254-0020.png	von sult sy auch treffen singen	cgm628	train
cgm628-0254-0021	images/cgm628-0254-0021.png	wen ir muet on sullt ewr	cgm628	train
cgm628-0254-0022	images/cgm628-0254-0022.png	mest habnOn was euch dan · Onu iren valln vnd beginn	cgm628	train
cgm628-0254-0023	images/cgm628-0254-0023.png	das vnd vmbs herrn fur euch	cgm628	train
cgm628-0254-0024	images/cgm628-0254-0024.png	nenne vnd sein lebn vn silt das betrachten den wie alles gesagt sein den musst ir ab sterbn Nu lieber herr ist das	cgm628	train
cgm628-0254-0025	images/cgm628-0254-0025.png	ewr lohn dar gegen ist gewesen dr dyse dinge anvachtn weiter	cgm628	train
cgm628-0254-0026	images/cgm628-0254-0026.png	zeit da ir euchs selber inn habt himlisch vater mit lust woll	cgm628	train
cgm628-0254-0027	images/cgm628-0254-0027.png	liebrestat von gennamet vn an secten vnd vn gelaubn	cgm628	train
cgm628-0254-0028	images/cgm628-0254-0028.png	wie klam ewr lieb ist gegen er lan mit lat er treyb auch	cgm628	train
cgm628-0254-0029	images/cgm628-0254-0029.png	ein lieb ist gewesen gegen euch bewaret vnd geleitet wurd	cgm628	train
cgm628-0254-0030	images/cgm628-0254-0030.png	oman vnn dinge halt in di a als daz golt in sein fewer con	cgm628	train
cgm628-0254-0031	images/cgm628-0254-0031.png	mutigleich studirn so mugt mag wol sch?n	cgm628	train
cgm628-0285-0002	images/cgm628-0285-0002.png	solt yn welln nit ledig vn vn straffen den andn von vatn	cgm628	train
cgm628-0285-0003	images/cgm628-0285-0003.png	last ans a zuuiost tu bore	cgm628	train
cgm628-0285-0004	images/cgm628-0285-0004.png	ein solich mit neme so mir	cgm628	train
cgm628-0285-0005	images/cgm628-0285-0005.png	sole es mit grosz danck pertaut das were nit so posleich ver heit vnawerin darumb so	cgm628	train
cgm628-0285-0006	images/cgm628-0285-0006.png	heme ewig vnd ewigklich ame d gewisleich es hasst von alles	cgm628	train
cgm628-0285-0007	images/cgm628-0285-0007.png	sey fawr oder fuess wasser oder wein oder waz es sey daz ir lohn vernichtet de ich	cgm628	train
cgm628-0285-0008	images/cgm628-0285-0008.png	gelawb daz es got noch fwir	cgm628	train
cgm628-0285-0009	images/cgm628-0285-0009.png	am solt in lassen geben vond	cgm628	val
cgm628-0285-0010	images/cgm628-0285-0010.png	neme gaz fein vein er vou wunder auch an den do mit	cgm628	train
cgm628-0285-0011	images/cgm628-0285-0011.png	das alles soltu mir sagen und rasten von der warhait mit	cgm628	train
cgm628-0285-0013	images/cgm628-0285-0013.png	solt dich got enmuttigen in lassen kind was maint das das vono	cgm628	train
cgm628-0285-0015	images/cgm628-0285-0015.png	Ach liebn kind wie ist ewr vnser lebn mit mit verkern vnd	cgm628	train
cgm628-0285-0017	images/cgm628-0285-0017.png	geyln so gar wenig der warn das wir dy warhait versweign anvetter dy len vater in dem durch vnkers valsches frides	cgm628	val
cgm628-0285-0018	images/cgm628-0285-0018.png	geist von in der warhaut an vetten vns meschen wo sy sein ovilty darub wirr doch ewig kleiten vnfrid muessen haben	cgm628	train
cgm628-0285-0019	images/cgm628-0285-0019.png	dy sein got fleisz machs cristn warnn wir dy rechtn anbetter	cgm628	train
cgm628-0285-0020	images/cgm628-0285-0020.png	leichte ane sy vnd lebn also dy dem vater an dem geist von	cgm628	train
cgm628-0285-0021	images/cgm628-0285-0021.png	daz sy der welt gar vnbekant · leich sein dem allain den do · in der warhait anpeten do anichten wir wir mit leydn	cgm628	train
cgm628-0285-0022	images/cgm628-0285-0022.png	desselbten kenig ein achtvaß das fronestenn dy vno frew?te	cgm628	train
cgm628-0285-0023	images/cgm628-0285-0023.png	omusten diss hieb meistin lerin leicht wain oder peynen ertorn	cgm628	train
cgm628-0285-0024	images/cgm628-0285-0024.png	wie wirt es alles ir lebn ver angeprestu wider ir so fast	cgm628	train
cgm628-0285-0026	images/cgm628-0285-0026.png	gvelteistin wan daz lieb men ein wunberlich ding vnd	cgm628	train
cgm628-0285-0027	images/cgm628-0285-0027.png	schin sein parmberczig vn · · · auch got vo alln den habn	cgm628	train
cgm628-0285-0028	images/cgm628-0285-0028.png	dy recht anpetter sein daz sy	cgm628	train
cgm628-0285-0029	images/cgm628-0285-0029.png	das erparmet so also ser das met flechten mit zwen vnd	cgm628	train
cgm628-0285-0030	images/cgm628-0285-0030.png	grogen cristn iudn von haydn als walln muer der lieb gots	cgm628	train
cgm628-0285-0031	images/cgm628-0285-0031.png	von vo gotleicher lieb vn pru derleicher trew so lern sy aine sol sy dez wol ergeen vnd helffen magen liebn hint wissen	cgm628	train
cgm628-0436-0006	images/cgm628-0436-0006.png	geschechen vnbeczwungen wan der messch getaufft wirt es sey	cgm628	train
cgm628-0436-0007	images/cgm628-0436-0007.png	gericht genolt sowar es me rechte vnd also geschicht den der sinerkunste gepraucht hat oder an sinen toten komen	cgm628	train
cgm628-0436-0008	images/cgm628-0436-0008.png	oft dy erst reden werin vnd gleichen den todpeten daz ist mit ware vnd dem selben sein sind said sind dem dverbit all sind	cgm628	train
