cgm628-0013-0025	images/cgm628-0013-0025.png	lassman vnd omin amkt ligeft lembton wol von some	cgm628	val
cgm628-0013-0026	images/cgm628-0013-0026.png	in der warrhait des heils vnd wurd mit auf fer als ain fro	cgm628	train
cgm628-0013-0027	images/cgm628-0013-0027.png	got Amen An dem dritt den steuer erafinet wurd also	cgm628	train
cgm628-0013-0029	images/cgm628-0013-0029.png	hilon ewangelio vne dz	cgm628	train
cgm628-0013-0030	images/cgm628-0013-0030.png	sinder nachfreten q w ein hin therin ist geschehen vnd sol von den veer	cgm628	train
cgm628-0013-0031	images/cgm628-0013-0031.png	du companei schafft geschickt	cgm628	train
cgm628-0013-0032	images/cgm628-0013-0032.png	wand vnd wie es finden arand	cgm628	train
cgm628-0013-0033	images/cgm628-0013-0033.png	vnd grossiert es wie in welt alle volkommene kreatur ist	cgm628	train
cgm628-0018-0004	images/cgm628-0018-0004.png	all dwe in dysem pilg da liebet vnmefleist vn eingsten nach got da bechent got da mere als der tewfel ist aber laute	cgm628	train
cgm628-0018-0005	images/cgm628-0018-0005.png	auffst geet fein gibs got lo gotlich layig sei dy seel amen	cgm628	train
cgm628-0018-0007	images/cgm628-0018-0007.png	kecz yn yre czn zyfernn vning ey gyet vnd alle yr feliczeint	cgm628	train
cgm628-0018-0008	images/cgm628-0018-0008.png	sol all zemal geopfert vnd ver sullen mr con lud wy?agne	cgm628	train
cgm628-0018-0009	images/cgm628-0018-0009.png	gottige by nort alles vnd oo gottes genaden des got an oser warnung vnd sy sol sich selber an sehen	cgm628	train
cgm628-0018-0010	images/cgm628-0018-0010.png	als got vnd sy sind ain	cgm628	train
cgm628-0018-0011	images/cgm628-0018-0011.png	ein versprechens m?cht thun des hei commendar reichs	cgm628	train
cgm628-0018-0012	images/cgm628-0018-0012.png	anret gehocht vbersicz fr? Eben so wie sind die so Blicz	cgm628	train
cgm628-0018-0013	images/cgm628-0018-0013.png	war das das sy sich selber said und uber selig sy sich also	cgm628	train
cgm628-0018-0014	images/cgm628-0018-0014.png	fu laich suchchu mal fin gut Wait, let me look more carefully at the line. fu laich such chu mal fin gut Hmm, let me re-examine this more carefully. fu laich such eyn mal fin gut	cgm628	train
cgm628-0018-0016	images/cgm628-0018-0016.png	in dem bad in der want	cgm628	train
cgm628-0018-0017	images/cgm628-0018-0017.png	an der weissen dem wesen	cgm628	train
cgm628-0018-0018	images/cgm628-0018-0018.png	vnd verstandtnusz ob aber	cgm628	train
cgm628-0018-0019	images/cgm628-0018-0019.png	man got vnd sy find ains	cgm628	train
cgm628-0018-0020	images/cgm628-0018-0020.png	in aller sicherung wogesam wer her an wil koins des	cgm628	train
cgm628-0018-0021	images/cgm628-0018-0021.png	vnd mit ivo naturen vnd mus also ordenleich dysen	cgm628	train
cgm628-0018-0023	images/cgm628-0018-0023.png	in sein grund do vindt man	cgm628	train
cgm628-0018-0024	images/cgm628-0018-0024.png	creaturen hat erzeigt der stenen und in den creaturen	cgm628	train
cgm628-0018-0025	images/cgm628-0018-0025.png	ware mit anders geschaffen der muss in got zu vnd ewigkleich beleiben in dem	cgm628	train
cgm628-0018-0027	images/cgm628-0018-0027.png	aine vogleichin welchen vnd der welfin amen	cgm628	train
cgm628-0018-0028	images/cgm628-0018-0028.png	solt fechtn in genne rechten auff denn vier das tinnlost	cgm628	train
cgm628-0018-0030	images/cgm628-0018-0030.png	zerstudy all do der grewleich · 80 · S schreibt lucas in dem	cgm628	train
cgm628-0018-0031	images/cgm628-0018-0031.png	keckin an ende vnn an vnder	cgm628	val
cgm628-0018-0033	images/cgm628-0018-0033.png	wers gefunden wurt als got parmherczigk alz ever	cgm628	train
cgm628-0026-0006	images/cgm628-0026-0006.png	weisz magt der megst menie der der melchs auf spanen all sein	cgm628	train
cgm628-0026-0007	images/cgm628-0026-0007.png	dem mittelsten oder in dem obersten	cgm628	train
cgm628-0026-0008	images/cgm628-0026-0008.png	grad vber micz vnd dar zu ye in rot das ist dy recht weid	cgm628	train
cgm628-0026-0009	images/cgm628-0026-0009.png	vil eben pruft was das sey das	cgm628	train
cgm628-0026-0010	images/cgm628-0026-0010.png	rechter warer andacht vnd gepet sey des man vil exepelt	cgm628	val
cgm628-0026-0011	images/cgm628-0026-0011.png	die weisz oder daz weick abe er	cgm628	train
cgm628-0026-0012	images/cgm628-0026-0012.png	der geist wellich gut vnd ess	cgm628	train
cgm628-0026-0013	images/cgm628-0026-0013.png	sich zo dem warn rechte hutn	cgm628	train
cgm628-0026-0014	images/cgm628-0026-0014.png	der warhait erhort wart der	cgm628	train
cgm628-0026-0015	images/cgm628-0026-0015.png	alle zeytleichen vn aufferleidm̃ gemur vnd affer tmuren die passet himleichwarn es sey	cgm628	train
cgm628-0026-0016	images/cgm628-0026-0016.png	odir haist wie es well odir wie	cgm628	train
cgm628-0026-0017	images/cgm628-0026-0017.png	reich ist es sey freund oder fromd vnd vo aller eytelkeit grosz oder gut es schein anf	cgm628	train
cgm628-0026-0018	images/cgm628-0026-0018.png	es sey klaider oder plunder oder allam so dz schuldig find	cgm628	train
cgm628-0026-0021	images/cgm628-0026-0021.png	Go das er bestetneye some wort last kindleich warn vnsz anders	cgm628	train
cgm628-0026-0023	images/cgm628-0026-0023.png	ding gnuogsig vn ain wirdigs wesenleichn gepet vru	cgm628	val
cgm628-0026-0024	images/cgm628-0026-0024.png	also sol sich vormessen beczeigen volet das vnderweiln das am	cgm628	train
cgm628-0026-0025	images/cgm628-0026-0025.png	aw den warn geper vnd seine gemain wirt aufgelegt awfi	cgm628	train
cgm628-0026-0026	images/cgm628-0026-0026.png	peter haijser das es ainmuttig wär geredt anbrechtig hin	cgm628	val
cgm628-0026-0027	images/cgm628-0026-0027.png	sol sein das ist das das geschrit setzet ich sachs wie sol sichs dar	cgm628	train
cgm628-0026-0028	images/cgm628-0026-0028.png	an got alzemat allain beleibe gar haltn am invedigm vnd	cgm628	train
cgm628-0026-0029	images/cgm628-0026-0029.png	cond daz der raz aneiug vernes item dy gewet des amides des	cgm628	train
cgm628-0026-0030	images/cgm628-0026-0030.png	gruntez ons gemuͤtes alze anweltigen gotez binden din	cgm628	train
cgm628-0026-0031	images/cgm628-0026-0031.png	gekert hab vnd habain milt	cgm628	train
cgm628-0026-0032	images/cgm628-0026-0032.png	cristreichs anhanges an got des namen got den elberen	cgm628	train
cgm628-0026-0033	images/cgm628-0026-0033.png	kinder mi habn wir doch allez das onin habn wz got vn wie	cgm628	train
cgm628-0026-0034	images/cgm628-0026-0034.png	mag das eymm knecht sin han	cgm628	train
cgm628-0026-0036	images/cgm628-0026-0036.png	came ynwendigen glideren	cgm628	train
cgm628-0027-0003	images/cgm628-0027-0003.png	alln dingn dez aller liebstn willn war daz du aufwedir mit dem	cgm628	train
cgm628-0027-0004	images/cgm628-0027-0004.png	gotes on an ein enden der inwedigen macht gesten an all amecht sein selbs ond aller hinderniß on in den wapen	cgm628	train
cgm628-0027-0005	images/cgm628-0027-0005.png	creaturleichen ding vnd so prauchtleichait vn wirtschafft	cgm628	train
cgm628-0027-0006	images/cgm628-0027-0006.png	empfindet ye tiefferm den also daz ambs vn den anth ange clarificirty willn gottes vnd hindert halb daz gehort wol	cgm628	train
cgm628-0027-0007	images/cgm628-0027-0007.png	van sol der mestin darem ziechn alle di sacht do im empholhn werdent mestin daz wirt in	cgm628	train
cgm628-0027-0008	images/cgm628-0027-0008.png	kind vnd begern da daz got vnd geprauchen auszwerdent	cgm628	train
cgm628-0027-0009	images/cgm628-0027-0009.png	sein er vnd sein lob wurt vn migleich vn trostleich in den	cgm628	train
cgm628-0027-0010	images/cgm628-0027-0010.png	leitin dy in empholhn find aller obrist arintn vn daz alles	cgm628	train
cgm628-0027-0012	images/cgm628-0027-0012.png	pett das ob du taufest muter gottes teteft · das in dem geist	cgm628	train
cgm628-0027-0013	images/cgm628-0027-0013.png	geschicht das obertrift das	cgm628	val
cgm628-0027-0014	images/cgm628-0027-0014.png	nacht alle aufwedite on not perpetuam gloriam dei	cgm628	train
cgm628-0027-0015	images/cgm628-0027-0015.png	wan der vater begert solich fastnachtspil der szmuczigen vasten	cgm628	train
cgm628-0027-0016	images/cgm628-0027-0016.png	du vn also ansettzn vn all ander	cgm628	train
cgm628-0027-0017	images/cgm628-0027-0017.png	gespet tu jm disfn vntrwo es mivstfn alles das jm vmist das	cgm628	train
cgm628-0027-0019	images/cgm628-0027-0019.png	sol alles hertzn hiene Ew	cgm628	train
cgm628-0027-0020	images/cgm628-0027-0020.png	geleicher weis dy da czymen an dem stern da ist maniger ged gestund ausser in paiden	cgm628	train
cgm628-0027-0021	images/cgm628-0027-0021.png	sin aneis mi werke da minen	cgm628	train
cgm628-0027-0023	images/cgm628-0027-0023.png	sollen jnn arbaitten oder dar	cgm628	train
cgm628-0027-0024	images/cgm628-0027-0024.png	hin lienen in mangerlay	cgm628	train
cgm628-0027-0025	images/cgm628-0027-0025.png	annd pflasten alle irse diene vnd ainfeltikeit des wesens	cgm628	train
cgm628-0027-0026	images/cgm628-0027-0026.png	der tann wol gezymart werd	cgm628	train
cgm628-0027-0027	images/cgm628-0027-0027.png	ein gebrauchen ist hie ein also	cgm628	train
cgm628-0027-0028	images/cgm628-0027-0028.png	willn vnd daz pruenig waz anwkleicht vn selben geleich	cgm628	train
cgm628-0027-0030	images/cgm628-0027-0030.png	hat vn das got werr vber das nach seiner weisz es ist nochg	cgm628	train
cgm628-0027-0031	images/cgm628-0027-0031.png	daz der mensch alz wol ge vbet genug der grosz hunt dz stern	cgm628	train
cgm628-0029-0003	images/cgm628-0029-0003.png	gutwilligen welkome lautter leütten an hang ein got vnd got mainen das mainen ist beleibt in seiner stillikait	cgm628	train
cgm628-0029-0004	images/cgm628-0029-0004.png	et ynaleich den daz man vngehindert seines werthes	cgm628	train
cgm628-0029-0005	images/cgm628-0029-0005.png	nach aufwediger weib heisset doch dyenem ynwedigen dienet	cgm628	val
cgm628-0029-0006	images/cgm628-0029-0006.png	got name alz lauffy vnd alle dy aufwedigen werck den daz ist am gegenwirtig das kains alz klains werkt	cgm628	train
cgm628-0029-0007	images/cgm628-0029-0007.png	vnwechst auffechende pawm als es dienet als herr das	cgm628	train
cgm628-0029-0008	images/cgm628-0029-0008.png	mit der inwendikeit hat er es alles am stuk averklert	cgm628	train
cgm628-0029-0009	images/cgm628-0029-0009.png	am geprauchen vnd auch am schawlen alle die die mainung	cgm628	val
cgm628-0029-0011	images/cgm628-0029-0011.png	in das ped do verpflegt er krist corpus militis dei	cgm628	train
cgm628-0029-0012	images/cgm628-0029-0012.png	genwurdig alz am pfincztag char lung alz am osterma der geystleichs leichua von daz	cgm628	train
cgm628-0029-0013	images/cgm628-0029-0013.png	ander im hat dy wirth all haubt in dem leichnam	cgm628	train
cgm628-0029-0016	images/cgm628-0029-0016.png	form vn darnach vinb nut den leisten vor vngut sin	cgm628	train
cgm628-0029-0017	images/cgm628-0029-0017.png	in dan alle die werck vnd es selbers also ist dy hande	cgm628	train
cgm628-0029-0018	images/cgm628-0029-0018.png	kaisst doch vo derselbn aus der frucht vndalso vil vond	cgm628	train
cgm628-0029-0020	images/cgm628-0029-0020.png	het daz er es allain hab getan weret vnd das alles gehort	cgm628	train
cgm628-0029-0021	images/cgm628-0029-0021.png	vn haisst alles sein wo dez gar aine werde leidigu vn	cgm628	train
cgm628-0029-0024	images/cgm628-0029-0024.png	es trene alles aw mal an	cgm628	train
cgm628-0036-0007	images/cgm628-0036-0007.png	grant mer frucht ob euch das praself es yst pesser	cgm628	train
cgm628-0036-0008	images/cgm628-0036-0008.png	recht ader vnrecht sey gebar den es auch anech dan das	cgm628	train
cgm628-0036-0010	images/cgm628-0036-0010.png	aber ob ir den rechten weg ob wan daz gelit spricht zw	cgm628	train
cgm628-0036-0011	images/cgm628-0036-0011.png	ynwendin oder den brunnen wann die zwolff also	cgm628	train
cgm628-0036-0013	images/cgm628-0036-0013.png	beit wir disen siechen weg der der amleickait kerinden aber	cgm628	train
cgm628-0036-0014	images/cgm628-0036-0014.png	vnger gegangen von do wag dy sagt sprechen zu czwar	cgm628	val
cgm628-0036-0015	images/cgm628-0036-0015.png	habe in dem czweyffyn vber geenig sol mit wemb trinken Wait, let me re-examine this as a single continuous line. habe in dem czweyffyn vber geenig sol mit wemb trinken	cgm628	train
cgm628-0036-0019	images/cgm628-0036-0019.png	wirt als groß freud in dem ewaz der wort verr amen	cgm628	train
cgm628-0036-0021	images/cgm628-0036-0021.png	sol nymmat do prey daz man aller pest dy full monte	cgm628	val
cgm628-0036-0022	images/cgm628-0036-0022.png	sy nydert auß zucht vnd sy trincken dar als sy kummen	cgm628	train
cgm628-0036-0028	images/cgm628-0036-0028.png	daz sy nymer wider ein kome druck da sy nit ausz mugen	cgm628	train
cgm628-0041-0004	images/cgm628-0041-0004.png	nichait nenne musz Aber	cgm628	train
cgm628-0041-0005	images/cgm628-0041-0005.png	war der mesch gelassn so spricht sy geworcten von petn	cgm628	train
cgm628-0041-0007	images/cgm628-0041-0007.png	gnist kostet daz gilt duch mit vn amt nach volgen em ermag	cgm628	train
cgm628-0041-0008	images/cgm628-0041-0008.png	rain kind mein daz die jung dy zeit wandlung ist volpra	cgm628	train
cgm628-0041-0009	images/cgm628-0041-0009.png	von starck vnd gesunt wunder reich snider an all gelt das	cgm628	train
cgm628-0041-0010	images/cgm628-0041-0010.png	wirdung der natur in dem fleisch vnd in plut noch lebn er gar ain behender nachner vinsfer vnbekanter ellender	cgm628	train
cgm628-0041-0011	images/cgm628-0041-0011.png	daz do klaren sy habn alz vil weg czu dysem spricht job von	cgm628	train
cgm628-0041-0012	images/cgm628-0041-0012.png	ein val vnd bewegung vnd er sprach got fuercht in dem	cgm628	train
cgm628-0041-0013	images/cgm628-0041-0013.png	mangfaltig empfindug das man ist verporgen der weg in ist gar mynnicleich wan du hast got hat in aimb vangn mit	cgm628	val
cgm628-0041-0014	images/cgm628-0041-0014.png	mit recht noch gesuchst du vinsternissen wann ist diz ambs	cgm628	train
cgm628-0041-0015	images/cgm628-0041-0015.png	ommst ane andern aweg sol dan schiser weg dye werden die recht werdn dy leut sind frawe zu man vnd alle die	cgm628	val
cgm628-0041-0017	images/cgm628-0041-0017.png	and mit got lieb sich erfullen ist gar vmster ware allez daz	cgm628	train
cgm628-0041-0022	images/cgm628-0041-0022.png	dy also weit aufgeledet warn das der mosch sterin ander	cgm628	train
cgm628-0041-0027	images/cgm628-0041-0027.png	ame hegleichn psalm legn spricht eunder man sol gen	cgm628	train
cgm628-0048-0004	images/cgm628-0048-0004.png	in warhait vo allem deinem das daz antweche ist nur	cgm628	train
cgm628-0048-0006	images/cgm628-0048-0006.png	der ander hab wir gotleich inn mit alz wir myn haissn in gotleich und engetleichn ist wo und an wem daz ist da	cgm628	train
cgm628-0048-0007	images/cgm628-0048-0007.png	in aine unwirdigen und aller	cgm628	val
cgm628-0048-0013	images/cgm628-0048-0013.png	gnacht vnd er liess alle ding vn	cgm628	train
cgm628-0048-0014	images/cgm628-0048-0014.png	volget im nach vber wun	cgm628	train
cgm628-0048-0015	images/cgm628-0048-0015.png	also ists vor berlin ist gewesen	cgm628	train
cgm628-0048-0016	images/cgm628-0048-0016.png	ain exemplar aller anelehm	cgm628	train
cgm628-0048-0019	images/cgm628-0048-0019.png	zu grundt in de grunt vn	cgm628	train
cgm628-0048-0020	images/cgm628-0048-0020.png	im der an leit es alles ditz anan rot in der warhait vnder vnd loben vnd vnder weisn	cgm628	train
cgm628-0048-0022	images/cgm628-0048-0022.png	sey das der vindet in seinem mit gunst gelassen vnd swigen	cgm628	train
cgm628-0048-0023	images/cgm628-0048-0023.png	es sey lebetig oder tod odern	cgm628	train
cgm628-0048-0024	images/cgm628-0048-0024.png	selten oder ichtes dz einen wab er in im wirkt well	cgm628	train
cgm628-0048-0025	images/cgm628-0048-0025.png	wan got ist ain omyner der	cgm628	train
cgm628-0050-0003	images/cgm628-0050-0003.png	getan aber wolt mir diser ding in den krefften von dir an alle	cgm628	train
cgm628-0050-0004	images/cgm628-0050-0004.png	nuw ich ain recht gelassen nichts	cgm628	val
cgm628-0050-0005	images/cgm628-0050-0005.png	gch wole den tod er kiesen ee muß auch dy aigenschafte mit	cgm628	train
cgm628-0050-0006	images/cgm628-0050-0006.png	wolt vns auch do heylig kirchen nature wenaigt auf das das	cgm628	train
cgm628-0050-0008	images/cgm628-0050-0008.png	so wirt lasin uber gestrichen kreffe vnnd stond hin ab sechs	cgm628	train
cgm628-0050-0009	images/cgm628-0050-0009.png	einnad heins aber alles daz	cgm628	train
cgm628-0050-0010	images/cgm628-0050-0010.png	eins gsten habn daz mochtin	cgm628	train
cgm628-0050-0011	images/cgm628-0050-0011.png	er ains neme vnd dis blallez	cgm628	train
cgm628-0050-0012	images/cgm628-0050-0012.png	gelassen sein an alle murme	cgm628	train
cgm628-0050-0014	images/cgm628-0050-0014.png	mer an allen anvechtan dinen oberstn der gelaubn · zvuer	cgm628	val
cgm628-0050-0016	images/cgm628-0050-0016.png	alles daz er vns geben hat. benymbt der vernuft alles ir	cgm628	train
cgm628-0050-0017	images/cgm628-0050-0017.png	daz solanan im in rechter gelassuhait alles lassen als wisst vnd machtj sy pfende vnd da minst sy verkauven dy	cgm628	train
cgm628-0050-0018	images/cgm628-0050-0018.png	man es nie gelassen hiet.vernuftig kraft dy mus da	cgm628	train
cgm628-0050-0019	images/cgm628-0050-0019.png	lieben leivt Jr dornt den dy vnusichtikeyn	cgm628	train
cgm628-0050-0020	images/cgm628-0050-0020.png	herlichen pilden vnd geschnckn beraubt dy cristenhait vm das	cgm628	train
cgm628-0050-0021	images/cgm628-0050-0021.png	vnd weyſz vnd werck vmb habt do kümbt dy arm vnd	cgm628	train
cgm628-0050-0023	images/cgm628-0050-0023.png	ich main allain dy kinderlein kreffen wunnigkait senften	cgm628	train
cgm628-0050-0025	images/cgm628-0050-0025.png	durch fliessent das ernst mit aller leib dingt dise leut allemal in an abgrunt vnd verleuket den name vnstet	cgm628	val
cgm628-0050-0026	images/cgm628-0050-0026.png	habn vil andres wo gen das auf denn lautten mit se en	cgm628	train
cgm628-0057-0004	images/cgm628-0057-0004.png	dem musten past verzlihn gelebt vnd gepraucht nach	cgm628	train
cgm628-0057-0007	images/cgm628-0057-0007.png	kem hastu dich verunkeuscht noch zu mir widerumb vnd	cgm628	train
cgm628-0057-0008	images/cgm628-0057-0008.png	doch so kum noch zu mir so sprach durch denselben gehelg wil ich dich empfachn vndkoweniam in dem vierdengmüt	cgm628	train
cgm628-0057-0009	images/cgm628-0057-0009.png	gieesn in dich do sebastian vnd bekart sich auch dauo	cgm628	train
cgm628-0057-0013	images/cgm628-0057-0013.png	nu by in ganczl gelaubn vo weg do crister un vo engeln	cgm628	train
cgm628-0057-0014	images/cgm628-0057-0014.png	der lieb sulln forman koln vnd sprach wo grosse pleiss	cgm628	train
cgm628-0057-0016	images/cgm628-0057-0016.png	er zw der frawe ob dem enmuns	cgm628	train
cgm628-0057-0017	images/cgm628-0057-0017.png	der vo disen wass vnnbst darinn darub gemache vn	cgm628	train
cgm628-0057-0019	images/cgm628-0057-0019.png	pleich nummer von hietshu vollt so maint got alle me	cgm628	val
cgm628-0057-0021	images/cgm628-0057-0021.png	he geb mir saz wass saz ich also pitter waren die gabe mit herwider bedirft kome mir vericht pitten cawein	cgm628	train
cgm628-0057-0023	images/cgm628-0057-0023.png	vnd keler ere vnd pris der edeln wein von fine dy trewelt	cgm628	train
cgm628-0057-0025	images/cgm628-0057-0025.png	pfaffen ampt zegrund das du ringen an dem gericht war	cgm628	train
cgm628-0057-0026	images/cgm628-0057-0026.png	alz vil an alz langsam czusen daz du dras zio ynser widwede pist gewehn also daz du dy gern so wolt ich dir einglessen	cgm628	val
cgm628-0057-0027	images/cgm628-0057-0027.png	lebendigm wassr nit getrunnk lebendig wassr von ware myn Wait, let me re-examine more carefully. lebentigen wassr nit getrunck lebentig wassr von ware myn	cgm628	train
cgm628-0066-0004	images/cgm628-0066-0004.png	peychten czwanczig ader dreyf anteile euch selber von anders	cgm628	train
cgm628-0066-0005	images/cgm628-0066-0005.png	pig thar con haben mygerechte anymat dutʒ anelefin vrist	cgm628	train
cgm628-0066-0006	images/cgm628-0066-0006.png	recht absoluirt vnd gend da	cgm628	train
cgm628-0066-0007	images/cgm628-0066-0007.png	mit gry den heyligen sacra wollen selber ain falsche an	cgm628	train
cgm628-0066-0009	images/cgm628-0066-0009.png	vnd so spricht mesch vnnu dar	cgm628	train
cgm628-0066-0010	images/cgm628-0066-0010.png	gend vnd spaten vn gute were tung es sey was das sey so sy der leste vorn vn smaiket mit dem antliz vnd hinden	cgm628	train
cgm628-0066-0011	images/cgm628-0066-0011.png	ge hertter von offtainter weich richt er amit dem starck also	cgm628	train
cgm628-0066-0013	images/cgm628-0066-0013.png	nichtz tety wan daz sy dry kessel grunt so valluft sy in	cgm628	train
cgm628-0066-0014	images/cgm628-0066-0014.png	dem heyligen fronleichnam misse trost vnd in zweifel gend von dy vrsach mit welln vnd werden ewikleich verlorn	cgm628	train
cgm628-0066-0015	images/cgm628-0066-0015.png	lassen vnd auch dy geprestn So kimbt der stich des ewigen	cgm628	val
cgm628-0066-0016	images/cgm628-0066-0016.png	cristz daz es got nymer lete todes kinder daz tut das das	cgm628	val
cgm628-0066-0019	images/cgm628-0066-0019.png	an dem leib vmb wirt auch dy ain hertz sorglich ding	cgm628	val
cgm628-0066-0020	images/cgm628-0066-0020.png	flang fur den visch · kinder · der pabst hat ettleich artikel das sind alles vrtailot leut · im selber behalten zu erlosen	cgm628	train
cgm628-0066-0021	images/cgm628-0066-0021.png	alz die stang fleügt allumb ettleich den gewissencien ver	cgm628	train
cgm628-0066-0022	images/cgm628-0066-0022.png	ein grosser weiser also sind lichten ettleich den bischoffen	cgm628	train
cgm628-0066-0023	images/cgm628-0066-0023.png	vnd do ander den amistu die	cgm628	train
cgm628-0066-0024	images/cgm628-0066-0024.png	wort oder eeyn sacz mit ver ist darub mit getan on berte	cgm628	train
cgm628-0066-0025	images/cgm628-0066-0025.png	verdanckait kunder daz in kind	cgm628	train
cgm628-0066-0026	images/cgm628-0066-0026.png	nichtung vnd hind dy canon damit bekant gewegen vnd	cgm628	train
cgm628-0066-0027	images/cgm628-0066-0027.png	gn ju also langt alz vo ainer	cgm628	train
cgm628-0066-0029	images/cgm628-0066-0029.png	alz plintschleichn daz ist ver waran vngunst vni behente fur fur vnd vergossn hat em pfiengen von ires falstn grudes	cgm628	train
cgm628-0066-0030	images/cgm628-0066-0030.png	sach vnd verklainigung die and ws presty nit war neme	cgm628	val
cgm628-0068-0005	images/cgm628-0068-0005.png	nich das boße auffwendige werch muffen pfffen gnediglich und	cgm628	train
cgm628-0068-0006	images/cgm628-0068-0006.png	das smiden dem ordnung in den wercken do finden dich klopffen das wir werden enpfangen des helff vns der myn	cgm628	train
cgm628-0068-0007	images/cgm628-0068-0007.png	daz du got mit lautt leich halt kleich got sinen	cgm628	train
cgm628-0068-0009	images/cgm628-0068-0009.png	daz du ein gesewer pist von vor: On was er ein bolt daz ist das	cgm628	train
cgm628-0068-0011	images/cgm628-0068-0011.png	vn me ey werck noch kan ding dan du selber daz ist	cgm628	train
cgm628-0068-0012	images/cgm628-0068-0012.png	liebhabn deine got vor allen	cgm628	train
cgm628-0068-0013	images/cgm628-0068-0013.png	Und her sprach undswa ich am vo aller seiner sel von	cgm628	train
cgm628-0068-0014	images/cgm628-0068-0014.png	pin dy fur durch dy man gen alle deinem gemut kinder	cgm628	val
